pair_uid,task_id,image_a,image_b,sha256_a,sha256_b
3819e581be4839762a0b33d9820330f387d3f172129b3d8b03cb3f2ceab2b56a,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115857044992513.png,images/sthereo_09_valley_evening/visible_left/1630073664264047608.png,6909110afbb3cfdabdea8429e47bb9eab3247815e24fdd6c03626a523080a1f7,5eb767bc898ac2b408a134b4c162879d7dcad4ea82744ed41e4777f201bec7f0
38223934112f6929c476098b6e546dfc745ff06cdf24d6e127ea42ae40789457,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115933021073546.png,images/sthereo_09_valley_evening/visible_left/1630073721145653054.png,d070bfe1e8c3c545ef440eaacca4b224354503000314e5eb486b02e1c9dca23b,52d194c8ab552f8c455f55c556bde4aab9432ac9d5c4fbc451b370a3e48503cf
38552ea0b815cb27d30e5d93f02a701811cc6d1462aa296c41f6b38163b51a40,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115682976549904.png,images/sthereo_09_valley_evening/thermal_left/1630073690891029318.png,2d3c37a6f8083db4ddc41573cc53bb0a97ab06a2acfd511b0b73e709490ce5c1,a0582203b62aa38f120577ebd76cd1cfc197ab8420b1f00760912fbe9f2114de
39f5f7b8f87fd3a3af4952d4353682504163e55837941d4195f2ba609d2f6747,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115987007073978.png,images/sthereo_09_valley_evening/visible_left/1630073935677047183.png,358713b0cef4790a3511d03a748c83948a36a1092ade285fedd08f10615e497f,b58d40342a905822a9467b83c8d50092901f35b5271e2a5ed08722bf12f3f7b6
3a4eeca53f1670c8a03dad17ee73f9fbec4a6d3ce822713c8a86761e17c0c02e,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115993004902830.png,images/sthereo_07_valley_morning/thermal_left/1630115994971784497.png,2813411bb2c1e427c81b5f1452f814a8f9a086d7226fdc0b4a4b9de7d4880321,e36a70596c307463e74864b2b43fa8076742c881b49a4101da8e566319fe1818
3c0609048fdd8d65390724d7f5c659f54f9bc94d1595281810fc756d95f60475,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115678976537237.png,images/sthereo_09_valley_evening/thermal_left/1630073687991026512.png,9780f0d0a3690a07b5228ff7c99a9026b6f2c33759046ff9df2841fd06e4ba83,1f549992f107e649cfc6b0282a87c4115f3f1f7e7fd277babd7e8c20a4e78682
3c98f7cdca3f4f6caf65855fd064b0888b2708012a837158694897eb5df2ebe8,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115623021272126.png,images/sthereo_07_valley_morning/thermal_left/1630115624976538339.png,659e2a8d3a84e3e44bc0606a7b55baca6209f392afca00bfad64d493c3bc6ba3,38a66411042294776eca8c3296088c9d64bf1013b7fdf6c0d4b8621f38747c9f
3d8972072202b1d6f2a9cea6ab2e6f40aaf07fb736072e35a8a2526b8f40a17a,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115887036573643.png,images/sthereo_07_valley_morning/thermal_left/1630115889071758132.png,81d96229a941cb7ac99b5a24b56f8c1d0a2771a1005c3ea7bdd861a7ea663238,496956214461a7cb1cf29654fe362754b26284493691d17ef7b1664882dea6b7
3d9f9db3f4cbd466e85608c112e3812565931dd6a96412043a634bd14c274095,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115760977944344.png,images/sthereo_09_valley_evening/visible_left/1630073915983359344.png,7f30702801303d601933be3ca2ba7d43fe865e52a40e5cd452aa2dfc6a9498d8,b842fd6f3af1e0d337bf0e8626e9d07022e5b59da056a5891cfec5e454d4e7eb
3ee3cd1d9189ebba1936c6007db2bc3c40732f75c21513723d1d3bc7eba38269,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115897032245388.png,images/sthereo_09_valley_evening/visible_left/1630073695654035064.png,b005a3a344782c624d0bf281884b2ea48a05f33c22e8e8dce475526b8bb19c68,623d5d4938fb9d178d9389194038f3df67209fe963f36d90bc75b1d29572e49c
3fd7c7320ea62e4701d802e5f409beba3351d747a07611e0ce8c6286c379f676,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630116012996566231.png,images/sthereo_09_valley_evening/visible_left/1630073960968531318.png,c934991186b02459a8464c6b92fa695a475d9d9b6bd4180200df2e50f71106f6,db0c03280bcf8b0ff067b76ff4c4bf57d3faae37120ddf7d39216d4088bf080d
40463bcd48c52997a501861bc4bd0a2271292b542f478ed4720a5fe45424e11c,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115889071758132.png,images/sthereo_09_valley_evening/thermal_left/1630073855891031017.png,496956214461a7cb1cf29654fe362754b26284493691d17ef7b1664882dea6b7,a3be274742844462273259281e0e2bcc0e087411bd000463862cfa8d5f668ada
4156ee641a784be876f08ed8cb2661d16e7c29592710adb3f3e416b51b051fea,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115643014267581.png,images/sthereo_07_valley_morning/thermal_left/1630115644976540348.png,406f4d1d3be118e61bb78c5dc6c5ccfa570e26ee466dcdb8da0ceed396249eb7,2eaaa239fbd15aacf2ec977bb44f4f5d8b6a726dd16a01c0c8a6d9ce90ea6774
418171c9109b3e4fa01a60fa0a7ead5af0f8a67a8f9191c24afacb8a111e3a13,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115663006601599.png,images/sthereo_09_valley_evening/visible_left/1630073675660290285.png,f6785cdd111aaafbc984867ee5a8a00719e8b755b560b232b87a845d2e40a4b3,8bb42c683360ce4e51b3fcc2361ea97410fffd6a0217926fe150c7e44d68f4d2
418932162a53193894a642bd6e67556e87c43cf6d8bdf0caa8594b59f0ee7d57,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115631017583119.png,images/sthereo_09_valley_evening/visible_left/1630073645969785185.png,19f3d8989505676a02df28414c509c485f36036277770865e29c0d0a36737839,76519166fca0e0ac499cbeec161f26cb446811d98a14d136ac48399bbcb07c43
41f9c64d1594c71b2ee2cee0195f2890bb133e4051d646b6c9d6d651c4555a8e,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630116022995199983.png,images/sthereo_09_valley_evening/visible_left/1630073969266036131.png,ca4d5534bed41836a0ea51bb634aaec0fc0abc39a3c8e9290dd8de792ba84d2a,48aab117b40a9683d8356a5d4570806e36674a8cd8fb2453e582f50ca979b715
4205a00b8c5d2b2e0311ff78aa04e606fc40b8f39c4abaca0164ec0911f3a170,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115658976541777.png,images/sthereo_09_valley_evening/thermal_left/1630073839091028938.png,14382b537ce220270496d69277b7bdd261f5def1b1839b12f526bf9b2efc1ae2,cce0db29d51b2e5cc04af4defea6a960a70c6783339b9290de91148e61e53e3c
4314e9b328c34d3afa64e013a4ab3b6a147c0b2136be5a6fe2c87c140b5cffac,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115797076541376.png,images/sthereo_09_valley_evening/thermal_left/1630073784291027148.png,859a06230118d28ecea0859ba94e90dcdba1082f68a16d0d7bbd560a0b754156,f530980516e1e35672699a0e37560760457b766f63aaedbcf74dc570d9d82606
44d56f91674ff1b8b92d612f7eb4b4cb008aff8eff8392259e6c6b981fa2f4c8,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115863044228259.png,images/sthereo_09_valley_evening/visible_left/1630073668662782654.png,6d4edab3159cf3b281e6ccdd8cac12e3a87b4faad8fabe89fa592ff253d6b040,3daa9c17cca798f3fb1f5ce17365df8ac85e0f4e90a3389187c5630a48ec9758
455a44956e70d89d45f7e98a2b43d5fc1dacbf4b2149fa17d3d92acb03b56715,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630116002971760412.png,images/sthereo_09_valley_evening/thermal_left/1630073951071426056.png,75652eaac7997cfc1fee5283de27ed34b2602211d415e042e77ca2eb8ae94846,849d193280ca76e45d67234776c92f8d458535662b17316d26a558e0bf176703
467af5b91785ec069bb677e395dbab05f26b43d66abe4f4268ac702f4553d6e1,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115963013069334.png,images/sthereo_07_valley_morning/thermal_left/1630115964971762145.png,5949d539ae299d79e69b6869a3c31304327ae0209d1de98e0942246164b7c621,5702088cf263c3a87a262a268bc82c92f7a3655754f90655c6eb65f9433fb5d5
46fdbfb1af9974b6ad4e35e218a3ac7b7011df5135e7085b73ee858e00d3838d,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115977009804048.png,images/sthereo_07_valley_morning/thermal_left/1630115978971760304.png,5f8a6aa946434df0f0ca1cb67f5512e443973ee840c8b0d27f415a26fa467680,47c5661dd2284e6eaa3619eac2f01a60712cc478ba4cca7272aea909626df194
474c09efded190790c19948769449745e84a43775bcda8a16310f9c486a6bff0,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115758977684360.png,images/sthereo_07_valley_morning/thermal_left/1630115760976538449.png,8e5f048844d4a0f84dfe0122ddf84fd71f0404938ebb6f147a796476acea6ef9,4b8a89af0489d16847a65f9a34fe3ff15319b68461d8fcf172efe180129c7c8d
49ee6bb05fe69b43827242c13657714dc72c9717a1de1d7db4f8243d94608ec2,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115957013941511.png,images/sthereo_09_valley_evening/visible_left/1630073744138293352.png,c4ff02cff8524b758dbb853302c7e7a8f22b966e95a95dec1cb548daefebd753,c4958d77141c39352c63f100748f3cbce1c217abfd82917bca0f3c56416c9ed2
4a0dca40d39838ffdc8426d58dbe57a0c7986f64d9cf701607f8bbb512bb81c0,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115633016657382.png,images/sthereo_07_valley_morning/thermal_left/1630115634976539584.png,69400a7456b8507d780e31bb09951abcb2748653614d733f22269c9d043b4c29,4a5940110f5e56d5fbd10ab594e5e409cab1540a4e8b8001f4cd55ac18f23450
4b07709dc821ec9053ebfcb972028a5d0792ad5773d5a4049a7417471d6c6658,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630116016996498608.png,images/sthereo_07_valley_morning/thermal_left/1630116018971797701.png,992e3d2edf0a6d95e4bdc0dfd4f40e9d426cd611b6d51dc7cf75597c9e5d80e9,bb5eb624db089b2f867a281b7a04379e0349c3ed0293544bb051d9ec76ccbe4c
4b93131762c2c6bff2e22487a6e09e08181b5d375041dbeae30e06c53fe7c7da,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115958971758260.png,images/sthereo_09_valley_evening/thermal_left/1630073745491027760.png,8797f981c9acb37512bc73c95de4c871947779e542250a4157b0a9382e272014,60d2cfc65178229102784075958fba486a856d11171f0c3943ae418b489acef7
4c437b724028bfbeaf5d05d8c44df8560b6c59b3d6e6095e18f5ab169d6fb4ea,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630116016996498608.png,images/sthereo_09_valley_evening/visible_left/1630073964267405379.png,992e3d2edf0a6d95e4bdc0dfd4f40e9d426cd611b6d51dc7cf75597c9e5d80e9,eb9cbe352cf6ec17ee7bb671900f89362b1ec26c5450d35e8e0db3e2a33e376f
4d55fe91759517f97c3bfbf0a6673430fabcee8e2f30854deefa8ecad100d1d0,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115959014330348.png,images/sthereo_09_valley_evening/visible_left/1630073745537940250.png,74eee92661d3e881aecc4cca5031f2e18062d1c3fe6bb112eee0c496e46f16ab,ae696b4ffca91e870e785928a236a4c3da7f012a50fa4cd9ccc76be395d659e6
4da33b7c5286cb7e7e334e48f0b4b3362b9f151ca9dd3d3e545cb5b1bff18a7c,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115813060245725.png,images/sthereo_09_valley_evening/visible_left/1630073798220855769.png,45d27e2c5b89600dba69a25691cc260c2fd1845befb4d7f1e5866a1ba6458e8a,b2e7091aa4d62f7f65c7f5de050f44f9e49db1567dd1a14760b164129121c5dd
4f5df3db20c683ea6a72be0e55655c588f982740b9ec1f2b6658c3d81434a9c3,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115877038969957.png,images/sthereo_07_valley_morning/thermal_left/1630115879071779055.png,cbc8a25f36cd8049c9dd713c2ae09d5fcc62f0ecd3e9356d8e290c86c8b88d0a,67279f4c0edb0e0ba1a9b5636680442a32cb7b83d9d7a458d927a477b3d17e2b
4fad0b34c20cd33ac0918fbb0a660dda9286fb687939de3219f57c9aa3efc5a7,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115797065533137.png,images/sthereo_07_valley_morning/thermal_left/1630115799076540084.png,6324a078df6c9c0bd6cab81afeec2ee97380b8d5a2b3569590ed1aa7508abf8c,f48db70947c9518af69e64912cf44c9af9e1c2aac5dbf23f18f119174fd6d20f
5016f68372cfce154fcd6370fd678d312ffee5a00108154c7d16a449803ad743,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115829055187468.png,images/sthereo_07_valley_morning/thermal_left/1630115831076545945.png,2cdf025e2e46499929109f70b801b8f001b83c3c6e2e3628d41291d0e19a298b,6cfc32417cf40ca8e48c641b24bfa5df0120ccb43fc4d74ec457856446ae6434
5152ef706da8a054c451705458a527bdad2be405294bd5c54371aa1e508451aa,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115899071760679.png,images/sthereo_09_valley_evening/thermal_left/1630073697191033733.png,ec13e07a665f0c343b83c3cada93f90e9b18deb231adc7620b422b7c1f90cbef,f609970b5b0fde0860530c372bdf4c91d7d145eaeb41b2a7fe25577359bc93a1
52fe93d317f78f2ea2999dc1332573348904a25b3168ed3d0d03e20f024063ea,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115953015923914.png,images/sthereo_09_valley_evening/visible_left/1630073740541254409.png,a8a053e2f05a98bf748485a35ced783a8ec6d566ec67cc61957c8f4ba865b217,3960b407ac3ab038245acd9f1d858ab19d5bf1cb0aed51c5fdb297218c46368d
53939f26c2d80e5a95ee30325d804db5905093f41ed6297612cd1978ed7cee6e,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115722987268314.png,images/sthereo_09_valley_evening/visible_left/1630073882693785494.png,8a3ac1b82d51a16baeb506586b2517a936a5998b524b5e3188ec4c2004516f22,4a9bb6553e787f6bbeb7306fdb243bddb089e4a84ce3d67fa1d759e582d43eba
54a5470813bd7e757abbac765090e47b16a637908d2f3533e90491b079fe7afa,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115953015923914.png,images/sthereo_07_valley_morning/thermal_left/1630115954971759561.png,a8a053e2f05a98bf748485a35ced783a8ec6d566ec67cc61957c8f4ba865b217,3bc935782bdcabca56cfd125ac48556112eea37b388257f05adf424e54a3ac10
54a7431a9a40add4914b30de1399573b1bf04fbe5dc217a9c5402308c1d1061f,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115879038082359.png,images/sthereo_07_valley_morning/thermal_left/1630115881071760335.png,b315b2cec91dffceefdc5735e3a490e3622bc94d65322c980f13976cf25fb3ec,cbfde4d36a0a4db9c01381395b30c64e9cbd5795097dc98bea476e64f717cd12
55613f0d6fc78a642a69a16b7bcc5d18b14e0db66d33ed03e007ae5d77318dc3,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115813060245725.png,images/sthereo_07_valley_morning/thermal_left/1630115815076547537.png,45d27e2c5b89600dba69a25691cc260c2fd1845befb4d7f1e5866a1ba6458e8a,7e5bf9b3b246025dcbfc3a8e31d8cb7c3949ed9e74e288bc7a7f897adc9f0467
559a740055261e3deeeae8f32a9b8168190e9e9a47263a363cae864624053c04,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115643014267581.png,images/sthereo_09_valley_evening/visible_left/1630073825112347221.png,406f4d1d3be118e61bb78c5dc6c5ccfa570e26ee466dcdb8da0ceed396249eb7,dbc42c938f0962b567833e7439128185eea1c2a4aa4982d4125261f81bd02db4
55aadd4993aed91d6bf6fa44909057fabb15eb1938403c87ccd89a946d941933,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115668976537872.png,images/sthereo_09_valley_evening/thermal_left/1630073680091054973.png,81620d4d90bb364e18bc8208b35558c79b247c18d2d36ce8bc60b673229f7b17,0ff44c6db38d2d88dc71afb06039698abbf07fb9b3f8488a7533c6dc8ce13a06
55ba047f1375b994b36b528de29c26be9c50ad4ad59d981d3ad103a101b2805f,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115799064195004.png,images/sthereo_07_valley_morning/thermal_left/1630115801076540590.png,aa6fe9aea0aa67f5e7b562911a0027840530d29a3609fc66010645131439817a,d4ec9dbf651e726aac4b7d4f85f28b36e87769b4fea07ed2c203757f6aee0756
55f298c4516a19d6db055da24336f5d6f02d3859cd84be5ca0310df18515c367,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115893033333751.png,images/sthereo_07_valley_morning/thermal_left/1630115895071760326.png,b959f47fae71c0e9b1b95ebd677c863c14f81358046e6e9e3d004844492faf70,0c85f55e1d4bc0d9128493f89bf84e5f64ecdc21f5e340a6935e5d53c089389d
57cc933ad3a183e3eb1a7303733b01558f37ae952b512c175fe53c44f125030e,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115933021073546.png,images/sthereo_07_valley_morning/thermal_left/1630115934971762605.png,d070bfe1e8c3c545ef440eaacca4b224354503000314e5eb486b02e1c9dca23b,32ca2eda89379d0a4ddbd90bea16f142d9f7749bcb6d657ac5f1e6e75e03c741
5a03bf2389ac0a187f77372335bd1ad6dc0a65f615d5eae62d6111a11f47e4a7,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115831076545945.png,images/sthereo_09_valley_evening/thermal_left/1630073642219168096.png,6cfc32417cf40ca8e48c641b24bfa5df0120ccb43fc4d74ec457856446ae6434,9385449254ad807f5e4cb847567ae9e9c99ac4149e7b78e587d322e3a6c3f78f
5af3bc893a9378d19558e4e1986da6cf4e56dacf9b5117e71cadaa3909c0c044,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115740982450421.png,images/sthereo_09_valley_evening/visible_left/1630073895189995288.png,62afa0327c06129d97d771fe2bbca182528f0fb5704b04a1418e99f2f3b355dc,faf41a26efcdccbb5060d985adf38954e6e0d115d7c0ccb936fca59019496832
5b32ae9eecc39be27e36cf9d47113e9aa3c741959b034e8ab121c1090aceb573,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115627019627387.png,images/sthereo_09_valley_evening/visible_left/1630073640871419588.png,4863596fac4bb6f231cd83f5bb2b324f5f0db94d8d2aa2e9abdd6c84f1e866f4,f36e0e2fbd0e94af231b80ccf8f7d1fd522e181f53710cbaa41bd586f547ab47
5c8830935978a7571b3d1818ca4f2fedb8895b05815ae1efb071e5099fbe83a6,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115770975463763.png,images/sthereo_07_valley_morning/thermal_left/1630115772976539643.png,023f38495474fa120e32e80a984c1cbb84cccc5facd2ad44b3c5caf5b432731f,1368182985f0732008e18b72b7b577545b41a46a394fceefba50cb62ce8b465d
5c9d1a40f07cb38e4b9accf273e238d1f4a3815aaa055d5e2bc370b7904502a6,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115688997992997.png,images/sthereo_09_valley_evening/visible_left/1630073694953793797.png,7acfa1125d992732e0040d7715db0db4f6bc476fb3699e9bbe45d3a2dc10adba,30b1f5fa7fff41ef71af43e4c56e3f4b4b04337a244a2e316f8c22877787b8cb
5cab50beed1c426c8f9f5f5e655c21b936a5ebff4803e716a6f0f23cbdd343c6,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115659008857663.png,images/sthereo_09_valley_evening/visible_left/1630073839107634846.png,6d0343dad5150f1c256973df6aef8e95bc3723883ee118159a3fb48e6225e444,1b9dae0cba9d3ad4286b7cccb4b846683d87087bfcaa94c379a93480a37d25fa
5d3cdfd243e0c34e03494b0302b6c20d45ba3260488e62bd90d2a9dcc2ba8129,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115627019627387.png,images/sthereo_07_valley_morning/thermal_left/1630115628976538834.png,4863596fac4bb6f231cd83f5bb2b324f5f0db94d8d2aa2e9abdd6c84f1e866f4,81958a19018c8a70b3fdf0f658beecfcd66745a9f648517acf09beb1fd34f0e4
5d646cd8e10e9e50a18afe5a87f34ee716288021b6d3495c0aa6b4df2478f1ea,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115921024658826.png,images/sthereo_07_valley_morning/thermal_left/1630115923071738527.png,06bdf1a8bf4e10aa1bcc01fab9d27444719d285d3f3531505965400105029667,3959ad7600eeaad5a3fbd3ea56d65722570e7fd0e37360510ff9bb532f1307b6
609481855cb7f45ab2b4215ce63b87176be2a42d0ca3550daa682fc83ecde03b,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115688976539287.png,images/sthereo_09_valley_evening/thermal_left/1630073694991035618.png,2ffb5ba4d8f3089f08b270fedef299a24489939e375eaf0078f120389dd0d263,dcf19b994de328e5e697f901b311fc49993505f64908bb8e023d1f90da61cc34
6212b3a9da6d8f4fe5de1332bd96bc00a7314a7359db1e00e54578b0aedcb06b,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115863044228259.png,images/sthereo_07_valley_morning/thermal_left/1630115865071740430.png,6d4edab3159cf3b281e6ccdd8cac12e3a87b4faad8fabe89fa592ff253d6b040,1e22bb3dd28c9c9fa022abb7db2175a9e9d9606298f41d0041c703573c984b1b
62c29c973ebb5de0999d8179ad41f8a4a59a79cb574955c8afab47b0f7bd739c,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115653010188284.png,images/sthereo_07_valley_morning/thermal_left/1630115654976542379.png,8ba43d83ee136583ffd8cf4bfda9d36679b46e0f6adf342b1c412f4fc15ea0c5,21d935687fb98f26d8eff076251f695017f587e98439db21ccc86f2462da02ba
639af6be8f607f76930d9663885217299d035018e959af9f80bf7a2e1ea7927b,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115863071724608.png,images/sthereo_09_valley_evening/thermal_left/1630073668691024940.png,9c18eebb914c010f6ea90a5aa613d76fadcef9a87b5e0462313bb329ecefe1da,62d8ec2abcab9f1ac57ad8512b00a730f9e44e74c1f2e65b613f349e2d71fbfe
6442643652adc7bdd0aed8a8e756ba955963124f01aa09803690667bca41f8ec,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115789069751853.png,images/sthereo_09_valley_evening/visible_left/1630073944174361327.png,fd441c705e15a5301b44f187e487cc733fde1b4e2a357661c556169a1d8ea85b,0ebabfd68dee938d84c31a665a113b7c31a56c3463342c16154a2d126570174a
644630f79ac31831afe94f1cc0de7316cb71f0fed5cedf8cac3ff984015dba7b,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115823057304864.png,images/sthereo_09_valley_evening/visible_left/1630073806919038291.png,41a3332ddc8a4fde09f27f4c744a19efef9c3be990fe495bf37fb2cbaab3145c,e5de23bb5b7cd01963cff935c1da32c3a1dfed04cd81c8ffaf53c86dedd956c2
6505bb2257c9b279f500c9022f8623cb4d032fbc109c4d875960b7468d4f5c7a,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115923024006520.png,images/sthereo_09_valley_evening/visible_left/1630073712951803874.png,ab3bb791f8bf92f31ddeeb9d08e48fa65fb48977ab7e70fe895d11de5347adea,ccb315ef930801ff9d0f383bfccc9fb3de6088bcd99dc7e08d49e28f22c54e95
6563da21a42df66a030d2e5b05b8ac9420fb4b0e873af35a52ba12f13f6870f5,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115626976540471.png,images/sthereo_09_valley_evening/thermal_left/1630073640919201520.png,d89ee4e08da91e381bdff02ba79504cd274bbe562a269c493b16626a70bb850f,45de2559c5faea32480e6093970e334cd1d6111be38538034b251bd6194e5861
656a8c3132683164c61e260dd5266a7d4aa42b506c62c1986c75312a20427924,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630116028990992646.png,images/sthereo_07_valley_morning/thermal_left/1630116030971758913.png,fc04c258ba8c4b8029fb6038e9636eb08af71635fbf90ffbc31442b3d2596f1c,df68480e9160f872e633ae5321022e66b98d7ed77c2330a94fb1aa05136a3397
674e3acf4942a09b02c7e1aa99e282a2d2cd4c067282fb59c6c6879284e730cd,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115943018965645.png,images/sthereo_09_valley_evening/visible_left/1630073892490613045.png,a89c571d57a6fdb40114f55ae0232dd065a6af3ab85fba03e40331ecc056b429,d8bfbee53ac5b94ecd25155546845be2a15c92e211134e156887d009cc3ff2bb
678d7d21ef3b57c3bb16cde0b13f54e045adcf735f65b6b6e354d14fe517f09e,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115877071761219.png,images/sthereo_09_valley_evening/thermal_left/1630073679491026426.png,8bfe3d5a2d774f7daeb43f09d33460d0d62c4527f9074b0237a26356d6edb4a3,88a6b3d61b7715e24157f73f15a26700489447225cc05e67f0474db12e17feb9
6792237eaa4a7441d622e5dfcd40a2730e28c717fc5fc95a9cf32378b9e299ee,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115817058720547.png,images/sthereo_07_valley_morning/thermal_left/1630115819076547004.png,95124c9f4f5773ed92ad193e3a21dabd4b8f858b1e02ea47b1f93d44217ddde5,5f6ef027c6b688bbbb6cda90faa6de898e0b46010057921017b3e682104444b2
68319f69efa9889afaef140da658ac2e20f807993bbda9400928bedc20d940af,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115789076558384.png,images/sthereo_09_valley_evening/thermal_left/1630073944171423472.png,eb96a6c5e2e555436b9c1daa56e77880379a96f2ccc16ac9f6e7082432efc827,fd78273fa7da99d5d5c6dfbfbea9e87cb2f5b0c81f912a00e242b66c8c610be4
69dfe9c2b9845332233521f89cc4995c8bd2b6532dec6aed2c1a7f2f5920c9b7,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115667006002711.png,images/sthereo_09_valley_evening/visible_left/1630073678658955455.png,2f9fc0b7f6d65bd31a4c602b38ec4a45144dc3ec9dc0006cc848b37d5ba81e26,31c0bdafb60001e7b02d8a2a8d541e602a9e6dff3be04b1cb84adbb557c5ca42
6c2978fb2782479ff1ec594406c9aa3bbfcc73a6e00c1cf41c0dba310108cdee,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115803062709575.png,images/sthereo_09_valley_evening/visible_left/1630073958469738457.png,51178eec5bbf72162cef21b8c19bd3c375cb165709e19f1cc17e26a562216e0e,ccbf5a39f876106833e9871709d699a350ec342a2c3684f973fc4e7fbd157df8
6c9ca4557f8fdbed256b26dc77f48aecf303dc65e667f86789e2ab89c42d9a99,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115987007073978.png,images/sthereo_07_valley_morning/thermal_left/1630115988971712543.png,358713b0cef4790a3511d03a748c83948a36a1092ade285fedd08f10615e497f,1b41a68f7a3bd758108e3c68f7957bff74a13dc6fbdefe7dca3a155906255734
